Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
4042505852,2021-01-05 00:00:29,2020-12-31 14:27:00,,,404,Warranties  & protection plans,Y
4849091387,2021-01-05 00:01:15,2021-01-04 04:00:00,Pottstown,Pennsylvania,484,Warranties  & protection plans,Y
,2021-01-05 00:01:35,2021-01-04 00:00:00,,New York,845,No Subject Provided,N
,2021-01-05 00:02:56,2021-01-04 00:00:00,,New York,845,No Subject Provided,N
8448943962,2021-01-05 00:03:24,2021-01-04 17:00:00,Manhattan Beach,California,310,"Reducing your debt (credit cards, mortgage, student loans)",Y
7197450183,2021-01-05 00:03:50,2021-01-04 12:18:00,Colorado Springs,Colorado,719,Warranties  & protection plans,Y
2094542075,2021-01-05 00:03:54,2021-01-04 12:57:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
6505913589,2021-01-05 00:05:39,2021-01-04 11:48:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
4259551205,2021-01-05 00:07:09,2021-01-04 20:51:00,SAN MATEO,California,650,Other,N
6505147471,2021-01-05 00:08:00,2021-01-04 09:17:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
6508879730,2021-01-05 00:09:57,2021-01-04 16:00:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
2527541633,2021-01-05 00:12:02,2021-01-04 12:24:00,Kalamazoo,Michigan,269,Other,Y
3853081059,2021-01-05 00:12:16,2021-01-04 10:23:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
2068066738,2021-01-05 00:15:00,2021-01-04 14:11:00,San Carlos,California,650,"Calls pretending to be government, businesses, or family and friends",Y
8453661352,2021-01-05 00:18:30,2021-01-04 23:01:00,BENBROOK,Texas,817,"Lotteries, prizes  & sweepstakes",Y
8037784858,2021-01-05 00:20:20,2021-01-04 00:00:00,LITTLETON,Colorado,303,Other,Y
7204402128,2021-01-05 00:20:56,2021-01-04 14:15:00,LITTLETON,Colorado,303,Dropped call or no message,Y
,2021-01-05 00:21:15,2021-01-01 14:30:00,Portland,Oregon,503,"Lotteries, prizes  & sweepstakes",N
3035696153,2021-01-05 00:21:32,2021-01-04 16:29:00,LITTLETON,Colorado,303,Dropped call or no message,Y
8052218283,2021-01-05 00:21:34,2021-01-04 18:55:00,Camarillo,California,805,Dropped call or no message,Y
7199284316,2021-01-05 00:22:14,2021-01-04 12:27:00,Camarillo,California,805,Dropped call or no message,Y
8475039286,2021-01-05 00:23:37,2021-01-04 19:44:00,,Illinois,773,No Subject Provided,N
6264164254,2021-01-05 00:22:48,2021-01-04 10:43:00,Camarillo,California,805,Dropped call or no message,Y
5306382968,2021-01-05 00:23:25,2021-01-04 09:54:00,Camarillo,California,805,Dropped call or no message,Y
9702330989,2021-01-05 00:23:28,2020-12-29 15:58:00,Aspen,Colorado,970,Other,Y
8053842924,2021-01-05 00:24:15,2021-01-04 08:48:00,Camarillo,California,805,Dropped call or no message,Y
8058422308,2021-01-05 00:24:54,2021-01-03 18:13:00,Camarillo,California,805,Dropped call or no message,Y
7734440333,2021-01-05 00:25:40,2021-01-04 17:16:00,,Illinois,773,No Subject Provided,N
8053235552,2021-01-05 00:25:34,2021-01-03 10:55:00,Camarillo,California,805,Dropped call or no message,Y
7206130791,2021-01-05 00:26:41,2021-01-04 00:00:00,Aspen,Colorado,970,Other,Y
3122701614,2021-01-05 00:28:11,2021-01-04 13:18:00,New York,New York,312,Warranties  & protection plans,Y
5623061821,2021-01-05 00:30:37,2021-01-04 13:45:00,Bishop,California,760,Computer  & technical support,N
3129400588,2021-01-05 00:31:18,2020-12-30 12:19:00,New York,New York,312,Warranties  & protection plans,Y
4806052266,2021-01-05 00:31:42,2021-01-04 09:40:00,,Arizona,480,Warranties  & protection plans,Y
7603141279,2021-01-05 00:32:16,2021-01-04 18:14:00,Bishop,California,760,Dropped call or no message,N
7609708831,2021-01-05 00:33:19,2021-01-04 18:08:00,Bishop,California,760,Dropped call or no message,N
3128476640,2021-01-05 00:33:37,2020-12-29 10:40:00,New York,New York,312,Warranties  & protection plans,Y
3216137047,2021-01-05 00:35:58,2020-12-28 11:27:00,New York,New York,312,Warranties  & protection plans,Y
3106101148,2021-01-05 00:40:08,2021-01-04 09:40:00,,California,310,Other,Y
3106511174,2021-01-05 00:42:44,2021-01-04 07:57:00,,California,310,"Calls pretending to be government, businesses, or family and friends",Y
7043279120,2021-01-05 00:43:23,2021-01-04 18:43:00,,California,949,"Calls pretending to be government, businesses, or family and friends",Y
9472040172,2021-01-05 00:48:30,2021-01-04 18:23:00,,Michigan,248,Other,Y
,2021-01-05 00:48:39,2021-01-04 09:23:00,UPLAND,California,909,"Reducing your debt (credit cards, mortgage, student loans)",Y
4073257456,2021-01-05 00:49:00,2021-01-04 11:00:00,,New Mexico,609,"Calls pretending to be government, businesses, or family and friends",Y
4695073945,2021-01-05 00:53:03,2021-01-04 11:00:00,Crossville,Tennessee,931,Other,
7313887070,2021-01-05 00:56:49,2021-01-04 09:43:00,Crossville,Tennessee,931,Other,
1962786262019,2021-01-05 01:14:51,2021-01-04 17:32:00,Grimes,Iowa,515,Dropped call or no message,Y
2392207504,2021-01-05 01:15:46,2021-01-04 12:27:00,Cape Coral,Florida,239,Warranties  & protection plans,Y
2392999019,2021-01-05 01:17:00,2021-01-04 12:36:00,Cape Coral,Florida,239,Warranties  & protection plans,Y
1962786262019,2021-01-05 01:17:05,2021-01-04 17:32:00,Grimes,Iowa,515,Other,Y
4159804362,2021-01-05 01:19:03,2020-12-31 00:00:00,,California,562,No Subject Provided,Y
7029352848,2021-01-05 01:20:22,2021-01-04 15:13:00,LK HAVASU CTY,Arizona,928,Other,N
4808456358,2021-01-05 01:26:29,2021-01-04 11:20:00,,Washington,509,No Subject Provided,
6203926701,2021-01-05 01:38:03,2021-01-04 14:56:00,,New Jersey,201,No Subject Provided,Y
9494363970,2021-01-05 01:40:01,2021-01-04 17:38:00,,California,661,"Lotteries, prizes  & sweepstakes",Y
9182369764,2021-01-05 01:42:09,2020-07-16 12:00:00,Austin,Texas,737,"Calls pretending to be government, businesses, or family and friends",Y
7604389112,2021-01-05 01:44:34,2021-01-04 08:08:00,San Jose,California,408,Dropped call or no message,N
,2021-01-05 01:45:20,2020-12-12 11:11:00,Pearland,Texas,346,"Reducing your debt (credit cards, mortgage, student loans)",Y
8773210547,2021-01-05 01:45:41,2021-01-04 10:34:00,San Jose,California,408,Dropped call or no message,N
4082144716,2021-01-05 01:46:47,2021-01-04 11:19:00,San Jose,California,408,Dropped call or no message,N
,2021-01-05 00:53:44,2021-01-04 10:19:00,,California,714,No Subject Provided,N
3232180717,2021-01-05 01:29:03,2021-01-04 18:01:00,,California,714,No Subject Provided,N
5152512331,2021-01-05 01:47:55,2021-01-04 13:33:00,San Jose,California,408,Dropped call or no message,N
,2021-01-05 01:48:43,2021-01-04 16:20:00,,California,510,No Subject Provided,N
9738264337,2021-01-05 01:48:29,2021-01-04 15:06:00,,New Jersey,973,No Subject Provided,Y
2053956811,2021-01-05 01:49:05,2021-01-04 21:01:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8773210547,2021-01-05 01:49:22,2021-01-04 14:30:00,San Jose,California,408,Dropped call or no message,N
9737395868,2021-01-05 01:49:53,2021-01-04 15:23:00,,New Jersey,973,No Subject Provided,Y
8773210547,2021-01-05 01:50:03,2021-01-04 15:11:00,San Jose,California,408,Dropped call or no message,N
6672740487,2021-01-05 01:50:49,2021-01-04 16:20:00,,California,510,No Subject Provided,N
9739638578,2021-01-05 01:51:19,2021-01-04 15:58:00,,New Jersey,973,No Subject Provided,Y
8024591912,2021-01-05 01:51:46,2021-01-04 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8503319520,2021-01-05 01:51:47,2021-01-04 11:22:00,Oakland,California,415,"Calls pretending to be government, businesses, or family and friends",Y
,2021-01-05 01:52:19,2021-01-05 00:49:00,,Wisconsin,414,No Subject Provided,Y
2015354711,2021-01-05 01:52:55,2021-01-04 17:13:00,,New Jersey,973,No Subject Provided,Y
6505964220,2021-01-05 01:53:41,2021-01-04 21:03:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
8598683146,2021-01-05 01:54:38,2021-01-04 17:44:00,,Ohio,216,No Subject Provided,N
4084597631,2021-01-05 01:56:12,2021-01-04 21:01:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
4084847998,2021-01-05 01:57:29,2021-01-04 21:02:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
5412371812,2021-01-05 01:58:44,2021-01-04 07:11:00,Springfield,Oregon,541,Warranties  & protection plans,Y
,2021-01-05 02:00:19,2021-01-04 11:56:00,,Delaware,302,No Subject Provided,Y
9513562510,2021-01-05 02:00:49,2020-12-29 09:49:00,,California,951,Other,Y
3022022253,2021-01-05 02:04:40,2021-01-04 11:35:00,,Delaware,302,No Subject Provided,Y
6232648782,2021-01-05 02:11:51,2021-01-04 09:33:00,Peoria,Arizona,623,Warranties  & protection plans,Y
,2021-01-05 02:12:28,2020-12-20 12:00:00,Pearland,Texas,346,No Subject Provided,Y
8453502886,2021-01-05 02:12:47,2021-01-04 23:06:00,Lebanon,Oregon,541,"Lotteries, prizes  & sweepstakes",Y
5419336567,2021-01-05 02:13:27,2021-01-04 09:52:00,Peoria,Arizona,623,Dropped call or no message,Y
4803574005,2021-01-05 02:14:02,2021-01-04 08:00:00,Hemet,California,951,Other,Y
5105235853,2021-01-05 02:15:29,2021-01-04 10:42:00,Peoria,Arizona,623,Dropped call or no message,Y
8762250206,2021-01-05 02:16:53,2021-01-04 21:02:00,Mililani,Hawaii,808,Other,N
9168047564,2021-01-05 02:18:32,2021-01-04 03:40:00,Orangevale,California,916,Other,N
6232644640,2021-01-05 02:18:51,2021-01-04 11:18:00,Peoria,Arizona,623,Warranties  & protection plans,Y
6232648500,2021-01-05 02:20:35,2021-01-04 01:06:00,Peoria,Arizona,623,Warranties  & protection plans,Y
7733419676,2021-01-05 02:22:01,2021-01-04 13:02:00,Chicago,Illinois,773,Warranties  & protection plans,Y
8562036902,2021-01-05 02:29:40,2021-01-05 15:34:00,,New Jersey,856,"Reducing your debt (credit cards, mortgage, student loans)",Y
8478976748,2021-01-05 02:36:22,2021-01-04 17:37:00,Buffalo Grove,Illinois,847,Dropped call or no message,Y
8474743235,2021-01-05 02:37:15,2021-01-04 14:47:00,Buffalo Grove,Illinois,847,Dropped call or no message,Y
8884082756,2021-01-05 02:39:13,2021-01-04 10:35:00,Christmas Valley,Oregon,541,Other,Y
8564005231,2021-01-05 02:44:29,2021-01-04 10:24:00,,New Jersey,856,Warranties  & protection plans,Y
7739069096,2021-01-05 02:47:20,2021-01-04 13:47:00,Arlington,Virginia,773,Warranties  & protection plans,Y
