Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
7869602851,2021-01-13 00:00:09,2021-01-12 18:00:00,Miami Beach,Florida,786,Other,Y
5863152803,2021-01-13 00:01:08,2021-01-12 11:40:00,"Sterling Heights,",Michigan,586,Other,N
7869464985,2021-01-13 00:01:35,2021-01-12 15:45:00,Miami Beach,Florida,786,Other,Y
7142999381,2021-01-13 00:01:37,2021-01-11 10:21:00,ORANGE,California,714,"Calls pretending to be government, businesses, or family and friends",Y
5205187918,2021-01-13 00:05:12,2021-01-11 11:09:00,green valley,Arizona,520,Other,
2132819160,2021-01-13 00:05:57,2021-01-12 13:22:00,St Helena,California,707,Warranties  & protection plans,Y
2485099529,2021-01-13 00:06:48,2021-01-12 11:32:00,Rochester Hills,Michigan,248,Other,Y
5204670780,2021-01-13 00:07:20,2021-01-12 13:26:00,green valley,Arizona,520,Other,
2892322239,2021-01-13 00:07:49,2021-01-12 16:15:00,Rochester Hills,Michigan,248,Other,Y
2813746181,2021-01-13 00:08:26,2021-01-12 10:22:00,Spring,Texas,281,Dropped call or no message,Y
5204670780,2021-01-13 00:08:33,2021-01-12 15:34:00,green valley,Arizona,520,Other,
6022185210,2021-01-13 00:08:46,2021-01-12 10:07:00,Mount Vernon,Washington,360,Other,Y
6318288948,2021-01-13 00:09:26,2021-01-12 07:43:00,Spring,Texas,281,Dropped call or no message,Y
8325592395,2021-01-13 00:10:27,2021-01-11 18:55:00,Spring,Texas,281,Dropped call or no message,Y
,2021-01-13 00:10:48,2021-01-07 16:16:00,,California,323,Other,N
8066399289,2021-01-13 00:11:16,2021-01-11 16:13:00,Spring,Texas,281,Dropped call or no message,Y
6036003565,2021-01-13 00:11:31,2020-12-07 11:16:00,green valley,New Hampshire,603,Other,
8555239355,2021-01-13 00:12:08,2021-01-11 15:50:00,Spring,Texas,281,Dropped call or no message,Y
2819543450,2021-01-13 00:12:57,2021-01-11 13:44:00,Spring,Texas,281,Dropped call or no message,Y
2818434965,2021-01-13 00:13:40,2021-01-11 12:08:00,Spring,Texas,281,Dropped call or no message,Y
8662434956,2021-01-13 00:13:58,2021-01-11 12:42:00,Rochester Hills,Michigan,248,Other,Y
7194318381,2021-01-13 00:14:17,2021-01-11 12:59:00,,Colorado,719,Other,N
2103991687,2021-01-13 00:14:26,2021-01-11 11:58:00,Spring,Texas,281,Dropped call or no message,Y
6039287977,2021-01-13 00:14:43,2021-01-08 12:04:00,green valley,New Hampshire,603,Other,
2813734530,2021-01-13 00:15:11,2021-01-11 10:36:00,Spring,Texas,281,Dropped call or no message,Y
2813050950,2021-01-13 00:15:55,2021-01-12 12:37:00,Spring,Texas,281,Dropped call or no message,Y
6193051819,2021-01-13 00:16:24,2021-01-07 15:16:00,,California,323,Other,N
