Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
9098996789,2021-01-08 00:13:46,2021-01-07 22:45:00,Bulverde,Texas,909,"Reducing your debt (credit cards, mortgage, student loans)",N
3128472358,2021-01-08 00:14:02,2021-01-07 15:19:00,FREMONT,Ohio,419,Other,Y
5134931616,2021-01-08 00:08:07,2021-01-06 19:44:00,,Ohio,216,No Subject Provided,N
2105606476,2021-01-08 00:11:09,2021-01-08 00:11:09,,Texas,210,No Subject Provided,N
+17372496656,2021-01-08 00:10:14,2021-01-08 00:10:14,,Texas,254,No Subject Provided,Y
+17372496606,2021-01-08 00:11:47,2021-01-08 00:11:47,,Texas,254,No Subject Provided,Y
+19015840318,2021-01-08 00:10:43,2021-01-08 00:10:43,,Tennessee,901,No Subject Provided,Y
+17372496606,2021-01-08 00:10:59,2021-01-08 00:10:59,,Texas,254,No Subject Provided,Y
4084278218,2021-01-08 00:08:52,2021-01-08 00:08:52,,California,415,No Subject Provided,N
2126786606,2021-01-08 00:07:46,2021-01-08 00:07:46,,New York,646,No Subject Provided,Y
2105606476,2021-01-08 00:10:01,2021-01-08 00:10:01,,Texas,210,No Subject Provided,Y
+19782123713,2021-01-08 00:09:11,2021-01-08 00:09:11,,Massachusetts,978,No Subject Provided,Y
2126786606,2021-01-08 00:07:45,2021-01-08 00:07:45,,New York,646,No Subject Provided,Y
+19255351934,2021-01-08 00:14:39,2021-01-08 00:14:39,,California,925,No Subject Provided,Y
+15633341274,2021-01-08 00:14:06,2021-01-08 00:14:06,,Illinois,847,No Subject Provided,Y
+14806275501,2021-01-08 00:14:36,2021-01-08 00:14:36,,Texas,281,No Subject Provided,Y
+12202707158,2021-01-08 00:14:26,2021-01-08 00:14:26,,Illinois,847,No Subject Provided,Y
+12816359970,2021-01-08 00:13:58,2021-01-08 00:13:58,,Texas,281,No Subject Provided,Y
+14074652312,2021-01-08 00:12:47,2021-01-08 00:12:47,,Florida,407,No Subject Provided,Y
2813581628,2021-01-08 00:14:42,2021-01-07 14:22:00,Houston,Texas,281,Warranties  & protection plans,Y
5716852725,2021-01-08 00:15:37,2021-01-07 16:02:00,,Ohio,216,No Subject Provided,N
4198062738,2021-01-08 00:15:16,2021-01-07 17:53:00,FREMONT,Ohio,419,Other,Y
2133283215,2021-01-08 00:17:10,2021-01-07 16:00:00,Houston,Texas,281,Other,N
9202395096,2021-01-08 00:18:43,2021-01-07 13:10:00,,California,707,Other,Y
2814929146,2021-01-08 00:19:22,2021-01-07 16:54:00,Houston,Texas,281,Other,N
7167546760,2021-01-08 00:19:29,2021-01-02 00:00:00,,Connecticut,860,No Subject Provided,Y
3252685384,2021-01-08 00:20:00,2021-01-07 13:42:00,,California,707,Other,Y
4254391742,2021-01-08 00:20:47,2021-01-06 07:49:00,,Washington,425,No Subject Provided,Y
5305541580,2021-01-08 00:23:15,2021-01-07 12:46:00,,California,707,Warranties  & protection plans,Y
3865164676,2021-01-08 00:24:07,2021-01-07 16:50:00,Pittsburgh,Pennsylvania,646,Warranties  & protection plans,Y
3142996153,2021-01-08 00:24:42,2021-01-07 17:09:00,Colorado Springs,Colorado,719,"Calls pretending to be government, businesses, or family and friends",Y
9857201186,2021-01-08 00:25:16,2021-01-06 13:59:00,Pittsburgh,New York,646,Other,Y
3184334871,2021-01-08 00:26:09,2021-01-05 17:09:00,Pittsburgh,New York,646,Other,Y
4133997878,2021-01-08 00:26:47,2021-01-07 17:01:00,,Massachusetts,413,Warranties  & protection plans,Y
4103978140,2021-01-08 00:27:09,2021-01-07 10:30:00,,Maryland,410,No Subject Provided,Y
4107690923,2021-01-08 00:29:06,2021-01-06 14:38:00,,Maryland,410,No Subject Provided,Y
3032098644,2021-01-08 00:31:11,2021-01-07 18:19:00,,Colorado,303,Other,Y
6073203555,2021-01-08 00:32:00,2021-01-07 16:32:00,,Colorado,303,No Subject Provided,Y
7259990894,2021-01-08 00:32:48,2021-01-07 11:45:00,,Colorado,303,No Subject Provided,Y
8622582315,2021-01-08 00:33:07,2021-01-08 17:41:00,,New Jersey,862,"Calls pretending to be government, businesses, or family and friends",Y
4233816684,2021-01-08 00:33:31,2021-01-07 12:18:00,,Colorado,303,No Subject Provided,Y
7734453300,2021-01-08 00:33:37,2021-01-07 14:22:00,Lockport,Illinois,773,"Energy, solar,  & utilities",Y
,2021-01-08 00:25:46,2020-01-07 23:30:00,,Wisconsin,608,No Subject Provided,Y
+12816231316,2021-01-08 00:15:40,2021-01-08 00:15:40,,Texas,281,No Subject Provided,Y
2693093268,2021-01-08 00:14:45,2021-01-08 00:14:45,,Michigan,248,No Subject Provided,N
5512711598,2021-01-08 00:17:26,2021-01-08 00:17:26,,New Jersey,973,No Subject Provided,Y
9892634563,2021-01-08 00:15:11,2021-01-08 00:15:11,,Michigan,248,No Subject Provided,N
+12815297124,2021-01-08 00:16:08,2021-01-08 00:16:08,,Texas,281,No Subject Provided,Y
+17074750261,2021-01-08 00:14:59,2021-01-08 00:14:59,,Illinois,847,No Subject Provided,Y
2562239186,2021-01-08 00:17:29,2021-01-08 00:17:29,,Virginia,703,No Subject Provided,Y
8134118010,2021-01-08 00:17:04,2021-01-08 00:17:04,,Florida,786,No Subject Provided,Y
+12816974876,2021-01-08 00:15:08,2021-01-08 00:15:08,,Texas,281,No Subject Provided,N
+13137992583,2021-01-08 00:19:20,2021-01-08 00:19:20,,Pennsylvania,215,No Subject Provided,Y
7088630309,2021-01-08 00:20:30,2021-01-08 00:20:30,,Illinois,773,No Subject Provided,Y
+17752624265,2021-01-08 00:21:15,2021-01-08 00:21:15,,Nevada,702,No Subject Provided,N
+17255277812,2021-01-08 00:22:19,2021-01-08 00:22:19,,Nevada,702,No Subject Provided,Y
+13137992583,2021-01-08 00:19:32,2021-01-08 00:19:32,,Pennsylvania,215,No Subject Provided,Y
+17576013947,2021-01-08 00:23:23,2021-01-08 00:23:23,,Virginia,804,No Subject Provided,Y
+18126451191,2021-01-08 00:20:03,2021-01-08 00:20:03,,Pennsylvania,215,No Subject Provided,Y
5417941246,2021-01-08 00:18:58,2021-01-08 00:18:58,,New York,917,No Subject Provided,Y
+19735866912,2021-01-08 00:21:47,2021-01-08 00:21:47,,New Jersey,908,No Subject Provided,Y
+14343088604,2021-01-08 00:23:08,2021-01-08 00:23:08,,Virginia,804,No Subject Provided,N
+14422945568,2021-01-08 00:20:23,2021-01-08 00:20:23,,Pennsylvania,215,No Subject Provided,Y
+19196390541,2021-01-08 00:19:49,2021-01-08 00:19:49,,Pennsylvania,215,No Subject Provided,Y
+18009996661,2021-01-08 00:29:00,2021-01-08 00:29:00,,Ohio,216,No Subject Provided,Y
2208001015,2021-01-08 00:24:26,2021-01-08 00:24:26,,California,619,No Subject Provided,N
+16262506734,2021-01-08 00:27:56,2021-01-08 00:27:56,,California,626,No Subject Provided,Y
2208001015,2021-01-08 00:24:42,2021-01-08 00:24:42,,California,619,No Subject Provided,Y
+14238931999,2021-01-08 00:27:49,2021-01-08 00:27:49,,Tennessee,423,No Subject Provided,N
+17472051207,2021-01-08 00:28:11,2021-01-08 00:28:11,,California,626,No Subject Provided,Y
2208001015,2021-01-08 00:24:43,2021-01-08 00:24:43,,California,619,No Subject Provided,Y
+18322847003,2021-01-08 00:25:06,2021-01-08 00:25:06,,Texas,832,No Subject Provided,N
+17205808690,2021-01-08 00:28:04,2021-01-08 00:28:04,,Colorado,720,No Subject Provided,Y
7752974626,2021-01-08 00:23:57,2021-01-08 00:23:57,,Nevada,702,No Subject Provided,Y
+19704064146,2021-01-08 00:28:05,2021-01-08 00:28:05,,Colorado,719,No Subject Provided,Y
7752974701,2021-01-08 00:31:44,2021-01-08 00:31:44,,California,213,No Subject Provided,Y
3218689556,2021-01-08 00:31:44,2021-01-08 00:31:44,,Florida,305,No Subject Provided,Y
+17602411915,2021-01-08 00:32:48,2021-01-08 00:32:48,,California,760,No Subject Provided,N
+19107563716,2021-01-08 00:33:42,2021-01-08 00:33:42,,New York,347,No Subject Provided,Y
7168738073,2021-01-08 00:31:05,2021-01-08 00:31:05,,New York,716,No Subject Provided,Y
7753169169,2021-01-08 00:32:31,2021-01-08 00:32:31,,Nevada,702,No Subject Provided,Y
6822527930,2021-01-08 00:31:04,2021-01-08 00:31:04,,Texas,817,No Subject Provided,Y
+5754491687,2021-01-08 00:33:36,2021-01-08 00:33:36,,New Mexico,575,No Subject Provided,Y
4786543223,2021-01-08 00:34:42,2021-01-07 08:10:00,,Colorado,303,No Subject Provided,Y
7324754365,2021-01-08 00:35:36,2021-01-05 15:17:00,,New Jersey,732,"Calls pretending to be government, businesses, or family and friends",Y
4432147879,2021-01-08 00:35:37,2021-01-06 08:47:00,,Colorado,303,No Subject Provided,
6262896660,2021-01-08 00:38:14,2021-01-07 08:57:00,,California,213,No Subject Provided,Y
2137976508,2021-01-08 00:39:09,2021-01-07 09:38:00,,California,213,No Subject Provided,Y
2137976508,2021-01-08 00:39:34,2021-01-07 11:52:00,,California,213,No Subject Provided,Y
6267056118,2021-01-08 00:40:27,2021-01-07 11:26:00,,California,213,No Subject Provided,Y
3102934304,2021-01-08 00:41:02,2021-01-07 12:06:00,,California,213,No Subject Provided,Y
6148306188,2021-01-08 00:43:15,2021-01-07 17:45:00,Blacklick,Ohio,614,Dropped call or no message,
,2021-01-08 00:44:40,2021-01-02 00:00:00,,Connecticut,860,No Subject Provided,Y
6141232339,2021-01-08 00:44:41,2021-01-07 18:02:00,Blacklick,Ohio,614,Dropped call or no message,
8033948314,2021-01-08 00:45:25,2021-01-07 16:24:00,ARGYLE,Texas,469,Other,N
2097526709,2021-01-08 00:49:14,2021-01-07 13:53:00,,California,209,"Lotteries, prizes  & sweepstakes",Y
3239819215,2021-01-08 00:50:11,2021-01-07 13:13:00,Playa del Rey,California,310,Warranties  & protection plans,Y
,2021-01-08 00:52:00,2020-01-07 12:00:00,,Mississippi,662,"Calls pretending to be government, businesses, or family and friends",N
9202037353,2021-01-08 00:54:09,2021-01-01 18:29:00,,Wisconsin,920,No Subject Provided,N
9202038103,2021-01-08 00:57:17,2021-01-02 19:00:00,,Wisconsin,920,No Subject Provided,
9202995772,2021-01-08 01:00:35,2021-01-07 11:03:00,,Wisconsin,920,No Subject Provided,
8037024181,2021-01-08 01:00:57,2021-01-07 12:30:00,Charlotte,North Carolina,704,Dropped call or no message,Y
8475365766,2021-01-08 01:01:06,2021-01-07 22:04:00,Lincolnwood,Illinois,847,Other,N
7046038332,2021-01-08 01:01:16,2021-01-07 19:33:00,Charlotte,North Carolina,704,Dropped call or no message,Y
4086551907,2021-01-08 01:02:29,2021-01-07 11:37:00,,California,408,No Subject Provided,N
8778187405,2021-01-08 01:02:40,2021-01-07 21:54:00,los angeles,California,469,Other,Y
8189466408,2021-01-08 01:02:51,2021-01-07 17:24:00,SYLMAR,California,818,Other,Y
8475365766,2021-01-08 01:03:27,2021-01-07 23:04:00,Lincolnwood,Illinois,773,Other,N
,2021-01-08 01:03:37,2021-01-07 12:19:00,,California,408,No Subject Provided,Y
8189623118,2021-01-08 01:03:44,2021-01-07 13:43:00,SYLMAR,California,818,Dropped call or no message,Y
,2021-01-08 01:04:00,2021-01-07 11:07:00,,California,408,No Subject Provided,Y
8187279977,2021-01-08 01:04:22,2021-01-07 09:03:00,SYLMAR,California,818,Dropped call or no message,Y
7166326802,2021-01-08 01:05:08,2021-01-06 12:36:00,SYLMAR,California,818,Dropped call or no message,Y
2138781278,2021-01-08 01:05:53,2021-01-06 08:39:00,SYLMAR,California,818,Dropped call or no message,Y
6197890483,2021-01-08 01:09:48,2021-01-07 08:24:00,,California,949,No Subject Provided,
7083401858,2021-01-08 01:18:20,2021-01-07 13:07:00,dolton,Illinois,708,Warranties  & protection plans,Y
9517758457,2021-01-08 01:18:47,2021-01-07 16:34:00,Orinda,California,925,"Calls pretending to be government, businesses, or family and friends",Y
7085811480,2021-01-08 01:19:11,2021-01-07 14:16:00,dolton,Illinois,708,Warranties  & protection plans,Y
9252556451,2021-01-08 01:19:49,2021-01-07 14:31:00,Orinda,California,925,Other,Y
5186050325,2021-01-08 01:20:03,2021-01-07 15:00:00,dolton,Illinois,708,Warranties  & protection plans,Y
7134427975,2021-01-08 01:20:43,2021-01-07 08:05:00,Orinda,California,925,Other,Y
9255143357,2021-01-08 01:21:36,2021-01-07 07:58:00,Orinda,California,925,Other,Y
5702069827,2021-01-08 01:22:25,2021-01-08 14:51:00,Jim Thorpe,Pennsylvania,570,Other,N
7022242719,2021-01-08 01:28:23,2021-01-05 10:52:00,Kingwood,Texas,702,Other,Y
6196057032,2021-01-08 01:06:02,2021-01-06 10:08:00,,California,949,No Subject Provided,
6196057032,2021-01-08 01:19:57,2021-01-07 17:34:00,,California,949,No Subject Provided,
5622758183,2021-01-08 01:23:51,2021-01-07 10:16:00,,California,714,No Subject Provided,N
+12312618685,2021-01-08 00:35:28,2021-01-08 00:35:28,,Michigan,810,No Subject Provided,Y
3203139340,2021-01-08 00:35:39,2021-01-08 00:35:39,,Texas,817,No Subject Provided,N
+12702863062,2021-01-08 00:39:07,2021-01-08 00:39:07,,Kentucky,502,No Subject Provided,Y
9797982395,2021-01-08 00:41:06,2021-01-08 00:41:06,,Texas,832,No Subject Provided,Y
8554810827,2021-01-08 00:37:44,2021-01-08 00:37:44,,Texas,940,No Subject Provided,Y
+16099179270,2021-01-08 00:36:55,2021-01-08 00:36:55,,New Jersey,609,No Subject Provided,N
9797982395,2021-01-08 00:41:05,2021-01-08 00:41:05,,Texas,832,No Subject Provided,Y
+13467604860,2021-01-08 00:41:52,2021-01-08 00:41:52,,Texas,817,No Subject Provided,Y
+15126436617,2021-01-08 00:39:47,2021-01-08 00:39:47,,Texas,512,No Subject Provided,Y
+15169165337,2021-01-08 00:46:34,2021-01-08 00:46:34,,New York,516,No Subject Provided,Y
+15167380617,2021-01-08 00:46:59,2021-01-08 00:46:59,,New York,516,No Subject Provided,Y
+15167380617,2021-01-08 00:45:24,2021-01-08 00:45:24,,New York,516,No Subject Provided,N
+18882667848,2021-01-08 00:44:18,2021-01-08 00:44:18,,Michigan,616,No Subject Provided,N
7083989337,2021-01-08 00:44:17,2021-01-08 00:44:17,,Illinois,708,No Subject Provided,N
+18329882381,2021-01-08 00:49:09,2021-01-08 00:49:09,,Florida,904,No Subject Provided,N
3186858551,2021-01-08 00:49:09,2021-01-08 00:49:09,,New York,917,No Subject Provided,N
3213841303,2021-01-08 00:49:28,2021-01-08 00:49:28,,New York,917,No Subject Provided,N
+14082014857,2021-01-08 00:49:15,2021-01-08 00:49:15,,California,818,No Subject Provided,Y
+19493287756,2021-01-08 00:58:50,2021-01-08 00:58:50,,Colorado,303,No Subject Provided,Y
5162844568,2021-01-08 00:59:49,2021-01-08 00:59:49,,New York,315,No Subject Provided,Y
+13238108781,2021-01-08 00:59:53,2021-01-08 00:59:53,,California,858,No Subject Provided,Y
+19148671580,2021-01-08 00:59:04,2021-01-08 00:59:04,,New York,914,No Subject Provided,Y
+19784038257,2021-01-08 00:55:03,2021-01-08 00:55:03,,Massachusetts,857,No Subject Provided,Y
+19148671580,2021-01-08 00:59:27,2021-01-08 00:59:27,,New York,914,No Subject Provided,Y
+18187601212,2021-01-08 00:54:31,2021-01-08 00:54:31,,California,818,No Subject Provided,N
+15084665106,2021-01-08 00:55:16,2021-01-08 00:55:16,,Massachusetts,857,No Subject Provided,Y
6146861975,2021-01-08 00:58:42,2021-01-08 00:58:42,,Ohio,614,No Subject Provided,Y
+16615384771,2021-01-08 00:56:52,2021-01-08 00:56:52,,California,916,No Subject Provided,Y
+19143318429,2021-01-08 00:59:47,2021-01-08 00:59:47,,New York,914,No Subject Provided,Y
8053296414,2021-01-08 00:59:08,2021-01-08 00:59:08,,Ohio,614,No Subject Provided,Y
+17744157033,2021-01-08 01:04:59,2021-01-08 01:04:59,,New York,917,No Subject Provided,Y
+17268887184,2021-01-08 01:02:24,2021-01-08 01:02:24,,Texas,214,No Subject Provided,Y
7572790939,2021-01-08 00:59:58,2021-01-08 00:59:58,,Virginia,757,No Subject Provided,N
+12149833702,2021-01-08 01:01:13,2021-01-08 01:01:13,,Texas,214,No Subject Provided,Y
+12146994019,2021-01-08 01:04:58,2021-01-08 01:04:58,,Texas,214,No Subject Provided,Y
+12252099757,2021-01-08 01:04:23,2021-01-08 01:04:23,,New York,917,No Subject Provided,Y
+14052025413,2021-01-08 01:00:13,2021-01-08 01:00:13,,Oklahoma,405,No Subject Provided,N
+17259001811,2021-01-08 01:04:29,2021-01-08 01:04:29,,Nevada,702,No Subject Provided,Y
+17744157033,2021-01-08 01:04:40,2021-01-08 01:04:40,,New York,917,No Subject Provided,Y
+18066961270,2021-01-08 01:01:45,2021-01-08 01:01:45,,Texas,214,No Subject Provided,Y
+19045305756,2021-01-08 01:08:54,2021-01-08 01:08:54,,Florida,904,No Subject Provided,N
2028034248,2021-01-08 01:07:07,2021-01-08 01:07:07,,District of Columbia,202,No Subject Provided,N
+16464369482,2021-01-08 01:09:41,2021-01-08 01:09:41,,Georgia,404,No Subject Provided,N
+16623453513,2021-01-08 01:09:29,2021-01-08 01:09:29,,Florida,904,No Subject Provided,Y
6155556399,2021-01-08 01:09:30,2021-01-08 01:09:30,,Tennessee,615,No Subject Provided,Y
7865743880,2021-01-08 01:15:37,2021-01-08 01:15:37,,New Jersey,201,No Subject Provided,Y
+18337080542,2021-01-08 01:16:07,2021-01-08 01:16:07,,Missouri,816,No Subject Provided,Y
4053098899,2021-01-08 01:16:04,2021-01-08 01:16:04,,Texas,210,No Subject Provided,Y
+16505394605,2021-01-08 01:13:58,2021-01-08 01:13:58,,California,415,No Subject Provided,Y
4242391793,2021-01-08 01:15:46,2021-01-08 01:15:46,,North Carolina,704,No Subject Provided,N
+16038370731,2021-01-08 01:17:52,2021-01-08 01:17:52,,Massachusetts,781,No Subject Provided,Y
+18055301956,2021-01-08 01:13:58,2021-01-08 01:13:58,,California,805,No Subject Provided,Y
+19032010366,2021-01-08 01:16:25,2021-01-08 01:16:25,,Arizona,480,No Subject Provided,Y
7865743880,2021-01-08 01:15:38,2021-01-08 01:15:38,,New Jersey,201,No Subject Provided,Y
+13238385134,2021-01-08 01:21:03,2021-01-08 01:21:03,,California,858,No Subject Provided,Y
+12536207788,2021-01-08 01:19:28,2021-01-08 01:19:28,,Washington,253,No Subject Provided,Y
8668063054,2021-01-08 01:19:22,2021-01-08 01:19:22,,District of Columbia,202,No Subject Provided,Y
+16504997716,2021-01-08 01:21:58,2021-01-08 01:21:58,,California,209,No Subject Provided,Y
7049619814,2021-01-08 01:18:59,2021-01-08 01:18:59,,North Carolina,704,No Subject Provided,Y
9292269458,2021-01-08 01:23:12,2021-01-08 01:23:12,,New York,929,No Subject Provided,Y
9133553109,2021-01-08 01:21:32,2021-01-08 01:21:32,,Kansas,620,No Subject Provided,Y
8583583064,2021-01-08 01:28:05,2021-01-08 01:28:05,,California,858,No Subject Provided,Y
9087463093,2021-01-08 01:27:42,2021-01-08 01:27:42,,New Jersey,848,No Subject Provided,Y
+12814174566,2021-01-08 01:28:27,2021-01-08 01:28:27,,Texas,281,No Subject Provided,Y
9513662192,2021-01-08 01:26:29,2021-01-08 01:26:29,,California,951,No Subject Provided,N
+18053845426,2021-01-08 01:27:11,2021-01-08 01:27:11,,California,805,No Subject Provided,N
9513662192,2021-01-08 01:26:30,2021-01-08 01:26:30,,California,951,No Subject Provided,N
3234163079,2021-01-08 01:28:58,2021-01-08 01:28:58,,California,323,No Subject Provided,Y
6316998475,2021-01-08 01:27:38,2021-01-08 01:27:38,,New York,917,No Subject Provided,Y
8583583064,2021-01-08 01:28:21,2021-01-08 01:28:21,,California,858,No Subject Provided,Y
+17476008826,2021-01-08 01:29:01,2021-01-08 01:29:01,,California,916,No Subject Provided,N
+15415321646,2021-01-08 01:24:18,2021-01-08 01:24:18,,New York,347,No Subject Provided,Y
9546402313,2021-01-08 01:24:53,2021-01-08 01:24:53,,Florida,954,No Subject Provided,N
6316998475,2021-01-08 01:27:39,2021-01-08 01:27:39,,New York,917,No Subject Provided,Y
+18448963449,2021-01-08 01:34:50,2021-01-08 01:34:50,,Florida,954,No Subject Provided,Y
8173507205,2021-01-08 01:35:18,2021-01-08 01:35:18,,Texas,817,No Subject Provided,Y
+17273802751,2021-01-08 01:32:06,2021-01-08 01:32:06,,Florida,727,No Subject Provided,Y
8034521126,2021-01-08 01:33:45,2021-01-08 01:33:45,,California,916,No Subject Provided,Y
+12064055003,2021-01-08 01:40:36,2021-01-08 01:40:36,,Washington,206,No Subject Provided,Y
4305420140,2021-01-08 01:38:17,2021-01-08 01:38:17,,New York,917,No Subject Provided,Y
+17179103089,2021-01-08 01:36:50,2021-01-08 01:36:50,,California,562,No Subject Provided,Y
5106305376,2021-01-08 01:42:20,2021-01-08 01:42:20,,California,408,No Subject Provided,Y
3853895280,2021-01-08 01:44:25,2021-01-08 01:44:25,,Utah,435,No Subject Provided,Y
+19093951972,2021-01-08 01:44:37,2021-01-08 01:44:37,,California,909,No Subject Provided,N
9595666502,2021-01-08 01:48:46,2021-01-05 10:41:00,Costa Mesa,California,714,"Reducing your debt (credit cards, mortgage, student loans)",Y
7206990926,2021-01-08 01:49:46,2021-01-06 08:56:00,Costa Mesa,California,714,"Reducing your debt (credit cards, mortgage, student loans)",N
3194939891,2021-01-08 01:59:53,2021-01-07 17:32:00,Springfield,Illinois,217,No Subject Provided,N
2405224183,2021-01-08 02:01:49,2021-01-07 00:00:00,,Massachusetts,508,No Subject Provided,N
2197130973,2021-01-08 02:00:40,2021-01-07 07:10:00,Springfield,Illinois,217,No Subject Provided,N
,2021-01-08 02:03:26,2021-01-07 18:05:00,Jamaica,New York,718,Computer  & technical support,Y
2185256253,2021-01-08 02:04:52,2021-01-07 17:01:00,Dalton,Massachusetts,413,Other,N
3235692682,2021-01-08 02:11:43,2021-01-06 12:59:00,,California,323,Dropped call or no message,Y
9162603579,2021-01-08 02:19:56,2021-01-07 09:18:00,,California,323,Dropped call or no message,Y
2103923157,2021-01-08 02:22:20,2021-01-07 15:28:00,,Texas,210,No Subject Provided,Y
3231072146,2021-01-08 02:22:59,2021-01-07 14:00:00,,California,323,Dropped call or no message,Y
8188551646,2021-01-08 02:25:24,2021-01-07 18:09:00,West Hills,California,818,"Energy, solar,  & utilities",Y
2146186456,2021-01-08 02:28:10,2021-01-08 02:24:00,Newark,Delaware,717,Other,Y
6302391163,2021-01-08 02:31:39,2021-01-07 17:12:00,Buffalo Grove,Illinois,847,Dropped call or no message,Y
8473200725,2021-01-08 02:32:46,2021-01-07 16:27:00,Buffalo Grove,Illinois,847,Dropped call or no message,Y
6124525441,2021-01-08 02:42:10,2021-01-07 16:57:00,,Minnesota,612,No Subject Provided,
3018641781,2021-01-08 02:49:47,2021-01-07 11:06:00,Hyattsville,Maryland,301,Other,Y
4109416548,2021-01-08 02:50:24,2021-01-07 16:07:00,Hyattsville,Maryland,301,Other,Y
,2021-01-08 02:51:51,2021-01-08 12:00:00,Disputanta,Virginia,804,Other,N
40764472661,2021-01-08 02:53:16,2021-01-06 04:17:00,Kailua-Kona,Hawaii,808,"Calls pretending to be government, businesses, or family and friends",N
