Company_Phone_Number,Created_Date,Violation_Date,Consumer_City,Consumer_State,Consumer_Area_Code,Subject,Recorded_Message_Or_Robocall
2125300855,2020-12-22 00:00:16,2020-12-18 14:17:00,,Illinois,847,Warranties  & protection plans,Y
8503319522,2020-12-22 00:01:00,2020-12-21 14:03:00,Saint Louis,Missouri,314,Other,Y
6054844662,2020-12-22 00:02:05,2020-12-21 10:07:00,RAPID CITY,South Dakota,605,Dropped call or no message,N
8553297045,2020-12-22 00:04:19,2020-12-21 13:43:00,,Minnesota,507,No Subject Provided,Y
8503319527,2020-12-22 00:04:33,2020-12-21 16:26:00,Saint Louis,Missouri,314,Other,Y
2153831229,2020-12-22 00:07:12,2020-12-21 18:55:00,,Pennsylvania,215,No Subject Provided,Y
6103023215,2020-12-22 00:09:13,2020-12-21 15:46:00,,Pennsylvania,215,No Subject Provided,N
8143927919,2020-12-22 00:08:55,2020-12-21 17:56:00,Bellefonte,Pennsylvania,814,Other,Y
,2020-12-22 00:10:07,2020-10-01 09:05:00,Pearl River,Louisiana,985,Medical  & prescriptions,Y
2157437809,2020-12-22 00:10:46,2020-12-21 15:01:00,,Pennsylvania,215,No Subject Provided,N
8007721213,2020-12-22 00:10:14,2020-12-21 11:02:00,Mesa,Arizona,800,"Calls pretending to be government, businesses, or family and friends",N
3309540094,2020-12-22 00:11:21,2020-12-21 16:19:00,League City,Texas,281,Charities,Y
2155924584,2020-12-22 00:12:31,2020-12-19 11:29:00,,Pennsylvania,215,No Subject Provided,Y
,2020-12-22 00:12:56,2020-12-21 12:00:00,Wilmington,New York,518,Other,N
8652741534,2020-12-22 00:13:37,2020-12-17 20:03:00,,Tennessee,865,No Subject Provided,N
2722043088,2020-12-22 00:14:29,2020-12-19 10:44:00,,Pennsylvania,215,No Subject Provided,N
8644384598,2020-12-22 00:13:55,2020-12-21 13:46:00,,New York,585,Other,N
8889820154,2020-12-22 00:14:27,2020-12-20 17:30:00,"Sterling Heights,",Michigan,586,Other,Y
8135009475,2020-12-22 00:15:49,2020-12-21 14:21:00,League City,Texas,281,Dropped call or no message,Y
2158334662,2020-12-22 00:16:12,2020-12-18 15:04:00,,Pennsylvania,215,No Subject Provided,Y
5624797357,2020-12-22 00:17:46,2020-12-21 12:34:00,"Sterling Heights,",Michigan,586,Other,N
7137998600,2020-12-22 00:18:36,2020-12-21 11:13:00,League City,Texas,281,Other,N
,2020-12-22 00:19:16,2020-10-06 08:05:00,Pearl River,Louisiana,985,Medical  & prescriptions,Y
,2020-12-22 00:19:33,2020-12-21 12:00:00,Upland,California,909,"Calls pretending to be government, businesses, or family and friends",N
6692731877,2020-12-22 00:21:12,2020-12-21 21:01:00,San Jose,California,408,"Calls pretending to be government, businesses, or family and friends",Y
6622553743,2020-12-22 00:21:24,2020-12-21 21:18:00,,California,818,Other,N
2076934703,2020-12-22 00:21:30,2020-12-14 09:00:00,Las Vegas,Nevada,325,Other,Y
2532168097,2020-12-22 00:21:59,2020-12-18 08:33:00,BELLEVUE,Washington,425,Dropped call or no message,Y
5361947395,2020-12-22 00:22:05,2020-12-16 07:06:00,Las Vegas,Nevada,325,Other,Y
2408606029,2020-12-22 00:22:37,2020-12-16 09:09:00,Las Vegas,Nevada,325,Other,Y
